interval,start,end
b21i23,52.06287238541418,52.09512582291418
b21i24,52.09512582291418,52.192054510414174
b21i25,52.192054510414174,52.22447701041417
b21i26,52.22447701041417,52.321915635414165
b21i27,52.321915635414165,52.3539667093725
b21i28,52.3539667093725,52.45137871041417
b21i29,52.45137871041417,52.48360137603917
b21i30,52.48360137603917,52.580989201039166
b21i31,52.580989201039166,52.61338628541417
b21i32,52.61338628541417,52.71075404687251
b22i1,52.71075404687251,52.74438734166418
b22i2,52.74438734166418,52.84560851770584
b22i3,52.84560851770584,52.87947343020584
b22i4,52.87947343020584,52.98070005103917
b22i5,52.98070005103917,53.01475438124751
b22i6,53.01475438124751,53.115991159372506
b22i7,53.115991159372506,53.1496767218725
b22i8,53.1496767218725,53.25092540937249
b22i9,53.25092540937249,53.284803721872485
b22i10,53.284803721872485,53.3860677677058
b22i11,53.3860677677058,53.420142205205806
b22i12,53.420142205205806,53.52142679687247
